Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL,Link_Check
Lockheed Martin,ASIC & FPGA Design Engineer – Early Career,RTL / ASIC Design,"Liverpool, NY",US,Other,,us-person-likely,Jun 08,On Site,jobright:ENG,https://www.lockheedmartinjobs.com/job/liverpool/asic-and-fpga-design-engineer-syracuse-ny/694/76683361872,search-verified 2026-06-10; direct employer link (LM Liverpool posting live)
RTX,Electrical ASIC/FPGA Engineer 1,RTL / ASIC Design,"Cedar Rapids, IA",US,Other,,us-person-likely,4mo,,simplify:HW,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-121--350-Collins-Rd-NE--BLDG-121/Electrical-Engineer-I---ASIC-FPGA_01793226,list-bot-verified 2026-06-10
Accenture Federal Services,Embedded Developer 0,Firmware / Embedded,"Annapolis Junction, MD",US,Other,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a18a46054a441713ae86e78,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Blue Origin,Avionics Software – Early Career - Embedded - Engineer I,Firmware / Embedded,"LA; Kent, WA",US,Other,,us-person-likely,4mo,,simplify:HW,https://blueorigin.wd5.myworkdayjobs.com/blueorigin/job/Greater-Seattle-Area/Avionics-Software--Embedded--Engineer-I---Early-Career--2026-Starts-_R58482,list-bot-verified 2026-06-10
Bobcat Company,Embedded Software Engineer (Level DOE) Job Details / Doosan Corp,Firmware / Embedded,"Fargo, US, 58102",US,Other,,,Jun 09,On Site,jobright:SW,https://jobs.doosan.com/job/Fargo-Embedded-Software-Engineer-(Level-DOE)-1814-58102/1303406100/,search-verified 2026-06-10; direct employer link (live on jobs.doosan.com)
Brain Corp,Software Engineer 1 - Firmware,Firmware / Embedded,"San Diego, CA",US,Other,,,1mo,,simplify:HW,https://braincorp.com/open-positions?gh_jid=8502582002,list-bot-verified 2026-06-10
Brain Corp,"Software Engineer I, Firmware",Firmware / Embedded,"San Diego, CA",US,Other,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/69efff9b58811370cb14a16f,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Brain Corp,"Software Engineer I, Firmware",Firmware / Embedded,"San Diego, California, United States",US,Other,,,Jun 05,On Site,jobright:SW,https://jobright.ai/jobs/info/6a18a4346243320e8d166c12,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Brunswick Corporation,Embedded Software Engineer,Firmware / Embedded,"Oshkosh, WI, US",US,Other,,,Jun 05,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a25615c757ade085b6b19d1,listed<=7d jobright 2026-06-10
Collins Aerospace,Embedded Linux Software Engineer I (Onsite),Firmware / Embedded,"Cedar Rapids, IA",US,Other,,us-person-likely,Jun 10,On Site,jobright:SW,https://careers.rtx.com/global/en/job/01793223/Embedded-Linux-Software-Engineer-I-Onsite,search-verified 2026-06-10; direct employer link (open on careers.rtx.com)
Draper,Embedded Software Engineer,Firmware / Embedded,"Cambridge, MA, US",US,Other,,us-person-likely,Jun 09,Hybrid,jobright:SW,https://draper.wd5.myworkdayjobs.com/Draper_Careers/job/Cambridge-MA/Embedded-Software-Engineer_JR002477,search-verified 2026-06-10; direct employer link (open on Draper Workday)
General Dynamics Mission Systems,Junior RUST Embedded Software Engineer (cleared),Firmware / Embedded,"Dedham, MA",US,Other,,us-citizenship;us-person-likely,1mo,,simplify:SW,https://careers-gdms.icims.com/jobs/71965/junior-rust-embedded-software-engineer-%28cleared%29/job,list-bot-verified 2026-06-10
Honeywell,Embedded Engineer 1 New Grad,Firmware / Embedded,"St. Charles, IL",US,Other,,,28d,,simplify:HW,https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/job/140055,list-bot-verified 2026-06-10
Honeywell,Embedded Engineer 1,Firmware / Embedded,"North Haven, CT",US,Other,,,1mo,,simplify:HW,https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/job/145265,list-bot-verified 2026-06-10
Honeywell Aerospace Technologies,Software Engineer I - Embedded & Linux Systems,Firmware / Embedded,"Colorado Springs, CO, United States",US,Other,,us-person-likely,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a21e2d4c00e701fe8371902,listed<=7d jobright 2026-06-10
John Deere,Embedded Software Engineer Job Details / John Deere,Firmware / Embedded,"Urbandale, Iowa, US, 50322",US,Other,,,Jun 09,On Site,jobright:SW,https://jobs.deere.com/job/Urbandale-Embedded-Software-Engineer-Iowa-50322/788230400/,search-verified 2026-06-10; direct employer link (live on jobs.deere.com)
Life Fitness,Embedded Software Engineer 1,Firmware / Embedded,"Hoffman Estates, IL",US,Other,,,2mo,,simplify:HW,https://lifefitness.wd1.myworkdayjobs.com/searchLFN/job/Schaumburg-IL-60173/Embedded-Software-Engineer-I_JR-024894,list-bot-verified 2026-06-10
RTX,Embedded Linux Software Engineer 1,Firmware / Embedded,"Cedar Rapids, IA",US,Other,,us-person-likely,4mo,,simplify:HW,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-121--350-Collins-Rd-NE--BLDG-121/Embedded-Linux-Software-Engineer-I--Onsite-_01793223,list-bot-verified 2026-06-10
RTX,2026 Full-time - Embedded Software Engineer 1 - Onsite (CA),Firmware / Embedded,US-CA-EL SEGUNDO-E01 ~ 2000 E El Segundo Blvd ~ BLDG E01,US,Other,,us-person-likely,Jun 08,On Site,jobright:SW,https://jobright.ai/jobs/info/6a26f8c24ec8d737d6dfd0c7,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Scout AI,Junior Firmware Engineer,Firmware / Embedded,"Sunnyvale, CA",US,Other,,us-citizenship,2mo,,simplify:SW,https://job-boards.greenhouse.io/scoutai/jobs/4643333008,list-bot-verified 2026-06-10
Smith+Nephew,Embedded Software Engineer I,Firmware / Embedded,"Andover, MA, US",US,Other,,,Jun 09,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a0b71840411d7417a1b0cc5,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Torc Robotics,Software Engineer 1 - Device Drivers,Firmware / Embedded,"Ann Arbor, MI",US,Other,,,2mo,,simplify:HW,https://job-boards.greenhouse.io/torcrobotics/jobs/8492431002,list-bot-verified 2026-06-10
Torc Robotics,Software Engineer I - Device Drivers,Firmware / Embedded,"Ann Arbor, MI",US,Other,,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a1f1b1b09442629a685706c,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Watchfire,Software Engineer (Embedded Systems),Firmware / Embedded,"Danville, IL 61832, USA",US,Other,,,Jun 06,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a072c414a0a6a7e7d825cb5,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
WD,Software Engineer (Apps & Firmware),Firmware / Embedded,"San Jose, CA",US,Other,,,Jun 05,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a037806bc4184089f232bb0,listed<=7d jobright 2026-06-10
WHOOP,Embedded Engineer,Firmware / Embedded,"Boston, MA",US,Other,,,Jun 06,On Site,jobright:SW,https://jobright.ai/jobs/info/6a080196a203b1052e4408c6,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
York Space Systems,Embedded Flight Software Engineer (Early Career),Firmware / Embedded,"Greenwood Village, CO, 6060 South Willow Drive, Greenwood Village, Colorado, United States of America",US,Other,,,Jun 06,On Site,jobright:SW,https://jobright.ai/jobs/info/6a074cf2403fc339507e2ce6,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Altera,FPGA Development Tools Engineer,RTL / ASIC Design,"Toronto, Ontario, Canada",Intl,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://altera.wd1.myworkdayjobs.com/en-US/Altera/job/FPGA-Development-Tools-Engineer_R01648,search-verified 2026-06-10; direct employer link (live on Altera Workday)
Microchip Technology Inc.,Engineer I- CAD (Methodology),EDA / CAD,"Burnaby, British Columbia, Canada",Intl,Big Tech / Semi leader,,,Jun 06,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0619ae7c753c287f6ff3ac,listed<=7d jobright 2026-06-10
Microchip Technology Inc.,Engineer I- CAD (Methodology),EDA / CAD,Canada - Burnaby,Intl,Big Tech / Semi leader,,,Jun 05,On Site,jobright:ENG,https://jobright.ai/jobs/info/69e12bec40a62c1fa93b6ec7,listed<=7d jobright 2026-06-10
Amazon,Robotics - Software Development Engineer,Software,"Toronto, Ontario, CAN",Intl,Big Tech / Semi leader,,,Jun 10,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0761528f3e371eb617619d,listed<=7d jobright 2026-06-10
Amazon,"Software Development Engineer, Prime Acquisition",Software,"Vancouver, British Columbia, CAN",Intl,Big Tech / Semi leader,,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a2873101dbd8437bebcb43d,listed<=7d jobright 2026-06-10
Cerebras,New Grad Software Engineer,Software,"Toronto, ON, Canada",Intl,Big Tech / Semi leader,,,0d,,simplify:SW,https://boards.greenhouse.io/embed/job_app?token=7621008003,list-bot-verified 2026-06-10
Cerebras,Software Engineer New Grad,Software,"Toronto, ON, Canada; Sunnyvale, CA",Intl,Big Tech / Semi leader,,,0d,,simplify:SW,https://boards.greenhouse.io/embed/job_app?token=7731286003,list-bot-verified 2026-06-10
Figma,"Software Engineer, Full Stack",Software,Canada,Intl,Big Tech / Semi leader,,,Jun 05,Remote,jobright:SW,https://jobright.ai/jobs/info/6a07214e078fec52738aa400,listed<=7d jobright 2026-06-10
Qualcomm,"Associate Support Engineer, AI Software Lab",Software,"Markham, Ontario, Canada",Intl,Big Tech / Semi leader,,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a0499437c753c287f6f1844,listed<=7d jobright 2026-06-10
Sony Pictures Imageworks,Associate Software Engineer,Software,"Vancouver, British Columbia, Canada",Intl,Big Tech / Semi leader,,,Jun 08,On Site,jobright:SW,https://jobright.ai/jobs/info/6a27ace51dbd8437bebc77c0,listed<=7d jobright 2026-06-10
Tenstorrent,Software Engineer - NCG,Software,CA / TX / Ontario,Intl,Big Tech / Semi leader,,,verified Jun 10,,agent:US-direct,https://tenstorrent.breezy.hr/p/42f1dd5cf463-software-engineer-ncg,search-verified 2026-06-10 (Breezy slug+title active)
VirtueTech Recruitment Group,"Junior C# .NET Developer / Energy Trading / ETRM / £60,000 / London (Hybrid)",Software,"Greater London, England, United Kingdom",Intl,Quant/HFT (top salary),,,Jun 10,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a299f60c07d4b6ae1c41c4b,listed<=7d jobright 2026-06-10
CesiumAstro,FPGA Engineer 1,RTL / ASIC Design,"Milton Keynes, UK",Intl,Other,,,3mo,,simplify:HW,https://jobs.lever.co/CesiumAstro/ae5b45f6-e65d-4b7e-bd10-8fda3834de8a/apply,list-bot-verified 2026-06-10
Ericsson,5G RAN Verification Engineer,Design Verification,"Ottawa, Ontario, Canada",Intl,Other,,,Jun 04,On Site,jobright:ENG,https://jobs.ericsson.com/careers/job/563121775176935-5g-ran-verification-engineer-ottawa-ontario-canada,search-verified 2026-06-10; direct employer link (live on jobs.ericsson.com)
Amaris Consulting,Test QA Embedded SW Engineer,Firmware / Embedded,"Markham, Ontario, Canada",Intl,Other,,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a21bb2fca8f0b365d7a8428,listed<=7d jobright 2026-06-10; search-confirmed 2026-06-10
Celero Communications,Firmware Developer,Firmware / Embedded,"Ottawa, Canada",Intl,Other,,,Jun 09,On Site,jobright:SW,https://job-boards.greenhouse.io/celerocommunicationsinc/jobs/4187567009,search-verified 2026-06-10; direct employer link (live Greenhouse posting Ottawa)
General Dynamics UK,Junior Firmware Engineer,Firmware / Embedded,"Ashford District, UK",Intl,Other,,us-person-likely,1mo,,simplify:HW,https://jobs.smartrecruiters.com/GDMSI/744000123456285,list-bot-verified 2026-06-10
Nokia,Firmware Engineer,Firmware / Embedded,"600 March Road, Ottawa, Ontario, K2K 2E6, CA",Intl,Other,,,Jun 10,On Site,jobright:SW,https://jobright.ai/jobs/info/6a0d5d8d22d0d34036c9d755,listed<=7d jobright 2026-06-10
MediaTek 聯發科,2026校招/研發替代役/應屆預聘正職_數位IC設計_Communication (MD/WiFi/SerDes),RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://careers.mediatek.com/eREC/JobSearch/JobDetail/MTK120250828037,search-verified 2026-06-10 (eREC posting recruiting 2026 graduates)
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_數位IC設計_General IC design,RTL / ASIC Design,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176374,search-verified 2026-06-10 (1111 listing indexed no closed marker)
Synopsys Taiwan,ASIC Digital Design Engineer (frontend design/verification) — 0-3 yrs (MS EE/CS),RTL / ASIC Design,Hsinchu,TW,Big Tech / Semi leader,,,entry:0-3 yrs (MS EE/CS),,agent:TW-sweep,https://careers.synopsys.com/job/hsinchu/asic-digital-design-engineer-sr-engineer/44408/70723117808,search-verified 2026-06-10 (still listed on careers.synopsys.com)
TSMC 台積電,【2026 Campus Recruitment】Design and Technology Platform Engineer (DTP: RTL/synthesis/DFT/APR),RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,entry:2026 應屆 new grad,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-TSMC-Campus-Recruitment-Design-and-Technology-Platform-Engineer-DTP/19034,search-verified 2026-06-10 (careers.tsmc.com site search lists it)
TSMC 台積電,【2026 RDSS&AO】Design and Technology Platform Engineer (DTP),RTL / ASIC Design,新竹,TW,Big Tech / Semi leader,,,entry:研發替代役/預聘 應屆,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-TSMC-RDSS-AO-Design-and-Technology-Platform-Engineer-DTP/16566,search-verified 2026-06-10 (careers.tsmc.com 16566 indexed)
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_數位IC設計_Design Verification,Design Verification,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176467,search-verified 2026-06-10 (1111 listing indexed no closed marker)
NVIDIA Taiwan,Design Verification Engineer (RDSS),Design Verification,Hsinchu,TW,Big Tech / Semi leader,,,entry:RDSS <1y experience,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Design-Verification-Engineer--RDSS-Intern-_JR1989997,search-verified 2026-06-10 (Workday JR1989997 same role listed)
Qualcomm Taiwan,CPU Verification Engineer – New Graduate (Hsinchu),Design Verification,Hsinchu,TW,Big Tech / Semi leader,,,entry:new graduate,,agent:TW-sweep,https://careers.qualcomm.com/careers/job/446695971423-cpu-verification-engineer-%E2%80%93-new-graduate-hsinchu--hsinchu-city-hsinchu-city-taiwan,search-verified 2026-06-10 (careers.qualcomm.com req indexed open)
MediaTek 聯發科,"數位IC設計/Synthesis, DFT工程師 (3~7nm implementation) — 經歷不拘 (碩士)",DFT / Silicon Test,新竹縣竹北市,TW,Big Tech / Semi leader,,,entry:經歷不拘 (碩士),,agent:TW-sweep,https://m.104.com.tw/job/6me2q,search-verified 2026-06-10 (104 6me2q indexed with title)
NVIDIA Taiwan,DFX Engineer - New College Graduate,DFT / Silicon Test,Taipei,TW,Big Tech / Semi leader,,,entry:new grad,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/DFX-Engineer---New-College-Graduate_JR1956623-1,search-verified 2026-06-10 (Workday JR1956623 indexed)
NVIDIA Taiwan,DFT Engineer - New College Grad (Scan/ATPG/BIST/JTAG),DFT / Silicon Test,Taipei/Hsinchu,TW,Big Tech / Semi leader,,,entry:new grad,,agent:TW-sweep,https://jobs.nvidia.com/careers/job/893394773734,search-verified 2026-06-10 (official NVIDIA site lists same title)
Garmin Taiwan,Garmin 校園徵才—新鮮人職缺 (R&D 軟/韌體/電子),Firmware / Embedded,汐止/中壢/林口,TW,Big Tech / Semi leader,,,entry:新鮮人,,agent:TW-sweep,https://www.garmincareersasia.com/fresh-grad,search-verified 2026-06-10 (fresh-grad section currently listed)
MediaTek 聯發科,2026校招/研替/應屆預聘_軟韌體開發 (Camera/Smart Display/Multimedia/Audio/Video),Firmware / Embedded,台北,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://tw.linkedin.com/jobs/view/4293040636,search-verified 2026-06-10 (LinkedIn shows MediaTek actively recruiting)
NVIDIA Taiwan,GPU Firmware Engineer (RDSS),Firmware / Embedded,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/GPU-Firmware-Engineer--RDSS-Intern-_JR2001138-1,search-verified 2026-06-10 (Workday JR2001138 apply page indexed)
NVIDIA Taiwan,GPU Firmware Engineer (RDSS) — security/MCU/Display FW,Firmware / Embedded,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/GPU-Firmware-Engineer--RDSS-Intern-_JR1975084-1,search-verified 2026-06-10 (Workday JR1975084 in site results)
Google Taiwan,"Hardware Engineer, Cloud Platforms, Early Career — early career",Hardware (general),Taipei,TW,Big Tech / Semi leader,,,entry:early career,,agent:TW-sweep,https://www.google.com/about/careers/applications/jobs/results/105654740515201734-hardware-engineer-cloud-platforms-early-career,search-verified 2026-06-10 (official Google listing posted 29d ago)
Micron 台灣美光,"2026 Spring Campus Hiring (NT$50k/月起, 多工程職類)",Hardware (general),Taichung,TW,Big Tech / Semi leader,,,entry:應屆/畢業2年內,,agent:TW-sweep,https://micron.wd1.myworkdayjobs.com/zh-TW/External/job/XMLNAME-2026-Spring-Campus-Hiring-_JR87270,search-verified 2026-06-10 (Micron Workday JR87270 campus interviews ongoing)
NVIDIA Taiwan,Physical Design Engineer (RDSS),Hardware (general),Hsinchu,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Physical-Design-Engineer--RDSS-Intern-_JR1989433,search-verified 2026-06-10 (Workday JR1989433 indexed)
NVIDIA Taiwan,"Product Test Engineer (RDSS, 2026 program)",Hardware (general),Hsinchu,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Product-Test-Engineer--RDSS-Intern-_JR2007413-1,search-verified 2026-06-10 (Workday JR2007413 apply page indexed)
NVIDIA Taiwan,"System Engineer, Enterprise (RDSS) — GPU server HW/system",Hardware (general),Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Engineer--Enterprise--RDSS-Intern-_JR2002908,search-verified 2026-06-10 (Workday JR2002908 indexed GPU server)
TSMC 台積電,2026 TSMC Campus Recruitment 校園徵才 (R&D/Design 全領域),Hardware (general),新竹/台中/台南,TW,Big Tech / Semi leader,,,entry:2026 應屆碩博,,agent:TW-sweep,https://careers.tsmc.com/zh_TW/careers/JobDetail/2026-2026-TSMC-Campus-Recruitment/19032,search-verified 2026-06-10 (careers.tsmc.com site search lists it)
TSMC 台積電,【2026 Campus Recruitment】Research and Development Engineer (R&D),Hardware (general),新竹,TW,Big Tech / Semi leader,,,entry:2026 應屆 new grad,,agent:TW-sweep,https://careers.tsmc.com/en_US/careers/JobDetail/2026-TSMC-Campus-Recruitment-Research-and-Development-Engineer-R-D/19033,search-verified 2026-06-10 (careers.tsmc.com site search lists it)
TSMC 台積電,2026 台積電預辦登積計畫 AO(預聘)/RDSS(研發替代役),Hardware (general),新竹縣寶山,TW,Big Tech / Semi leader,,,entry:2026 應屆碩博,,agent:TW-sweep,https://careers.tsmc.com/en_US/careers/JobDetail/2026-TSMC-Qualification-for-AO-RDSS/16564,search-verified 2026-06-10 (careers.tsmc.com 16564 indexed)
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_演算法開發_影像演算法,Software,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176462,search-verified 2026-06-10 (1111 listing indexed no closed marker)
MediaTek 聯發科,115年度校招/研發替代役/應屆預聘正職_資訊(IT)工程師,Software,新竹市東區,TW,Big Tech / Semi leader,,,entry:2026應屆/研替/預聘,,agent:TW-sweep,https://www.1111.com.tw/job/132176457,"search-verified 2026-06-10 (1111 listing, apply via MediaTek eREC)"
NVIDIA Taiwan,"System Software Engineer, GPU - New College Grad",Software,Taipei,TW,Big Tech / Semi leader,,,entry:new grad,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer--GPU---New-College-Grad_JR1956367-1,search-verified 2026-06-10 (Workday JR1956367 indexed Taipei)
NVIDIA Taiwan,System Software Engineer (RDSS),Software,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer--RDSS-Intern-_JR2008241,search-verified 2026-06-10 (Workday JR2008241 indexed 2026 RDSS)
NVIDIA Taiwan,Developer Technology Engineer (RDSS),Software,Taipei,TW,Big Tech / Semi leader,,,entry:RDSS 研替 應屆,,agent:TW-sweep,https://nvidia.wd5.myworkdayjobs.com/en-US/UniversityJobs/job/Taiwan-Taipei/Developer-Technology-Engineer--RDSS-Intern-_JR1947131-1,search-verified 2026-06-10 (Workday UniversityJobs JR1947131 indexed)
GUC 創意電子,G240060-Chip Application Front-End Engineer (SDC/STA/low-power) — 校園徵才,RTL / ASIC Design,新竹,TW,Semiconductor (TW/global),,,entry:校園徵才,,agent:TW-sweep,https://program.104.com.tw/NCKU/job/9503281,search-verified 2026-06-10 (program.104 NCKU G240060 indexed)
M31 円星,數位IC設計工程師 (MIPI/PCIe/SATA/USB controller) — 經歷不拘,RTL / ASIC Design,竹北,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://www.104.com.tw/job/6m6dd,search-verified 2026-06-10 (104 6m6dd indexed matching title)
Novatek 聯詠,【研發替代役/預聘】數位IC設計工程師 (台南),RTL / ASIC Design,台南,TW,Semiconductor (TW/global),,,entry:研替/預聘 應屆碩博,,agent:TW-sweep,https://openhouse.osa.nycu.edu.tw/company/detail/84149955/,search-verified 2026-06-10 (Novatek 台南 研替/預聘 openings listed (also 104.com.tw/job/45lc6))
Realtek 瑞昱,數位IC設計工程師M4 (Verilog/Verdi/LEC/Spyglass/STA) — 經歷不拘,RTL / ASIC Design,新竹市,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://m.104.com.tw/job/6arzm,search-verified 2026-06-10 (104 6arzm indexed matching title)
Andes 晶心科技,CPU Verification Engineer (RISC-V) — all levels,Design Verification,新竹市,TW,Semiconductor (TW/global),,,entry:all levels,,agent:TW-sweep,https://www.104.com.tw/job/6jewb,search-verified 2026-06-10 (104 6jewb indexed matching title)
Realtek 瑞昱,115年度研發替代役&預聘_應屆畢業人才-數位IC驗證工程師,Design Verification,新竹市東區,TW,Semiconductor (TW/global),,,entry:應屆碩博/研替&預聘,,agent:TW-sweep,https://www.1111.com.tw/job/130312653,search-verified 2026-06-10 (1111 listing indexed full title)
GUC 創意電子,G250003-DFT Engineer (IP) — 校園徵才,DFT / Silicon Test,新竹,TW,Semiconductor (TW/global),,,entry:校園徵才,,agent:TW-sweep,https://program.104.com.tw/NCKU/job/14480805,search-verified 2026-06-10 (program.104 NCKU G250003 indexed)
Realtek 瑞昱,115年度研發替代役&預聘_應屆畢業人才-可測試設計(DFT)工程師,DFT / Silicon Test,新竹市東區,TW,Semiconductor (TW/global),,,entry:應屆碩博/研替&預聘,,agent:TW-sweep,https://www.1111.com.tw/job/130312584,search-verified 2026-06-10 (1111 listing indexed full title)
Phison 群聯,韌體工程師08 — 經驗不拘,Firmware / Embedded,苗栗竹南,TW,Semiconductor (TW/global),,,entry:經驗不拘,,agent:TW-sweep,https://www.104.com.tw/job/6gzhi,search-verified 2026-06-10 (104 6gzhi indexed matching title)
Realtek 瑞昱,Monitor韌體工程師(內湖) — 經歷不拘,Firmware / Embedded,台北內湖,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://m.104.com.tw/job/26hkk,search-verified 2026-06-10 (104 26hkk indexed matching title)
Novatek 聯詠,語音暨音頻音訊軟體工程師 (S4I1) — 經歷不拘,Software,新竹,TW,Semiconductor (TW/global),,,entry:經歷不拘,,agent:TW-sweep,https://program.104.com.tw/NCKU/job/10727479,search-verified 2026-06-10 (program.104 NCKU exact S4I1 title)
Realtek 瑞昱,115年度研發替代役&預聘_應屆畢業人才-AI演算法開發/軟體設計工程師,Software,新竹市東區,TW,Semiconductor (TW/global),,,entry:應屆碩博/研替&預聘,,agent:TW-sweep,https://www.1111.com.tw/job/130312574,search-verified 2026-06-10 (1111 listing updated 2026-02-03)
