Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
xAI,AI Tutor - Chinese,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cd8189cfdc6132f941a18c
xAI,AI Tutor - Dutch,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9118558811370cb12a1e6
xAI,AI Tutor - Marathi,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eaa04b07a86277877bf3
xAI,AI Tutor - Hebrew,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cdacc3398fb071abf7b2f9
xAI,AI Tutor - Hindi,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea9933c2ed3770bca079
xAI,AI Tutor - Tagalog,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a20dcb24bdf8a5a96bd369d
xAI,AI Tutor - Gujarati,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eaa138dbee7915cf778a
xAI,AI Tutor - Tamil,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69eac3690a6e095553042b4b
xAI,AI Tutor - Spanish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea408e
xAI,AI Tutor - Bengali,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9487b3aa0c479643a8d8a
xAI,AI Tutor - Tagalog,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911067820c036924e4d55
xAI,AI Tutor - French,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8933c2ed3770bca06a
xAI,AI Tutor - Polish,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911067820c036924e4d51
xAI,AI Tutor - Punjabi,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea4092
xAI,AI Tutor - Thai,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea4093
xAI,AI Tutor - Bengali,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69ccd5e9891d7b11cfcb4111
xAI,AI Tutor - Polish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06eab038dbee7915cf77a6
xAI,AI Tutor - Norwegian,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9c7133aa0c479643abc64
xAI,AI Tutor - Danish,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e912b07820c036924e4db9
xAI,AI Tutor - Vietnamese,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea91f400923a0090b4fe
xAI,AI Tutor - Turkish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cdb750366bb95ba5501f6f
xAI,AI Tutor - German,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea84b897ee41d28314bc
xAI,AI Tutor - Danish,Software,United States,US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea7eb897ee41d28314b2
xAI,AI Healthcare and Administration Tutor,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9032b58811370cb129e57
xAI,AI Tutor - Italian,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911144b0fa35a7076b417
xAI,AI Tutor - Telugu,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69cdb750366bb95ba5501f6e
xAI,AI Tutor - Punjabi,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e949797820c036924e7062
xAI,AI Tutor - Gujarati,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e913d4e0cd471b2f13a2e2
xAI,AI Healthcare and Administration Tutor,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/6a06ea7bb897ee41d28314a7
xAI,AI Tutor - Finnish,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e9c75958811370cb12f409
xAI,AI Tutor - Indonesian,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e911144b0fa35a7076b419
xAI,AI Tutor - Telugu,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG,https://jobright.ai/jobs/info/69e913fbe0cd471b2f13a2eb
xAI,AI Tutor - Thai,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e911357820c036924e4d66
xAI,AI Tutor - Vietnamese,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 05,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e913fbe0cd471b2f13a2f3
xAI,AI Tutor - Japanese,Software,United States,US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e8fd89e0cd471b2f139936
xAI,AI Tutor - Korean,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Jun 04,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e915a44b0fa35a7076b502
xAI,AI Tutor - Hungarian,Software,United States,US,Big Tech / Semi leader,,,Jun 02,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69f16e6c825a315d7ca37b95
xAI,"Software Engineer, Data",Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f2a587ecbc8c2f7320bad8
xAI,AI Tutor - Russian,Software,United States,US,Big Tech / Semi leader,,,May 20,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69f18cce8d8d624381a9cb6c
xAI,AI Tutor - Audio Editing,Software,United States,US,Big Tech / Semi leader,,,May 19,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69f01e782b095843b031168b
xAI,AI Tutor - Indonesian,Software,United States,US,Big Tech / Semi leader,,,May 18,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06ea8a4f290f7450ea4090
xAI,AI Tutor - Greek,Software,United States,US,Big Tech / Semi leader,,,May 18,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0b7cdf4d93203636871a28
xAI,AI Tutor - English,Software,United States,US,Big Tech / Semi leader,,,May 15,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69eabe7b0a6e095553042a14
xAI,AI Tutor - Arabic,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 15,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69eab1dfdc35f7132c4ab99a
xAI,AI Tutor - Chinese,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 14,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e912b83aa0c479643a6bb1
xAI,AI Tutor - Turkish,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 14,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e911610a6e095553038a63
xAI,AI Tutor - German,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 14,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e911110a6e095553038a39
xAI,AI Tutor - Hindi,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 14,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e912d20a6e095553038ad3
xAI,AI Tutor - French,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 14,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e912b13aa0c479643a6ba7
xAI,AI Tutor - Marathi,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,May 14,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e8eb710a6e09555303750d
xAI,AI Tutor - Audio Editing,Software,"Palo Alto, CA",US,Big Tech / Semi leader,,,Apr 22,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e910b27820c036924e4d29
xAI,AI Legal and Compliance Tutor,Software,United States,US,Big Tech / Semi leader,,,Apr 15,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/68e047a9f758fe1f97e4bf4c
xAI,AI Quant Tutor,Software,United States,US,Big Tech / Semi leader,,,Apr 08,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/68d82be47796a83635f0f6d9
xAI,AI Tutor - English (Foreign Accents),Software,United States,US,Big Tech / Semi leader,,,Apr 02,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69cf602a366bb95ba5515b6f
Xaira Therapeutics,AI in Residence,Software,"South San Francisco, California, United States",US,Big Tech / Semi leader,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a277416dd8e783ddaa0a155
Xaira Therapeutics,AI in Residence,Software,"South San Francisco, CA",US,Big Tech / Semi leader,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06ea4e4f290f7450ea4038
Zoox,Data Engineer,Software,"Foster City, CA",US,Big Tech / Semi leader,,,Jun 02,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/693749d31c1c2161c13f26f1
Zoox,Software Engineer - Automation Tools and Infrastructure,Software,"Foster City, CA",US,Big Tech / Semi leader,,,Apr 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69252701d47de4798eccd7d9
🔥 Airbnb,iOS Software Engineer – New Grad,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,1mo,,simplify:SW,https://careers.airbnb.com/positions/7859317?gh_jid=7859317
🔥 Amazon,Software Engineer 1,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,13d,,simplify:SW,https://amazon.jobs/en/jobs/3141336/software-engineer-i
🔥 Amazon,Data Engineer 1 - AWS WW Field Enablement - Analytics and Product Operations,Software,"Seattle, WA",US,Big Tech / Semi leader,,,1mo,,simplify:AIML,https://amazon.jobs/en/jobs/10410579/data-engineer-i-aws-ww-field-enablement-analytics-and-product-operations
🔥 Google,Software Engineer – Early Career - AI/ML - PhD,Software,"London, UK",US,Big Tech / Semi leader,,,4mo,,simplify:SW,https://www.google.com/about/careers/applications/jobs/results/92286686481785542
🔥 NVIDIA,Applied Machine Learning Engineer – New College Grad 2026 - Circuit Design,Software,"Santa Clara, CA",US,Big Tech / Semi leader,,,4mo,,simplify:AIML,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Applied-Machine-Learning-Engineer--Circuit-Design---New-College-Grad-2026_JR2011517
🔥 Pinterest,Software Engineer 1 - Backend,Software,"Seattle, WA; California",US,Big Tech / Semi leader,,,6d,,simplify:SW,https://www.pinterestcareers.com/jobs/?gh_jid=6816337
🔥 Salesforce,Software Engineer 1 - Service Network - Slack,Software,"Seattle, WA; SF",US,Big Tech / Semi leader,,,6d,,simplify:SW,https://salesforce.wd12.myworkdayjobs.com/External_Career_Site/job/Washington---Seattle/Software-Engineer-I--Service-Network---Slack_JR342034-1
🔥 Uber,Software Engineer 1,Software,"Sunnyvale, CA",US,Big Tech / Semi leader,,,2mo,,simplify:SW,https://www.uber.com/global/en/careers/list/156116/
Citadel Securities,FPGA Engineer (BS/MS/PhD),RTL / ASIC Design,"Chicago, IL / New York, NY",US,Quant/HFT (top salary),,,verified Jun 10,,agent:US-direct,https://www.citadelsecurities.com/careers/details/fpga-engineer/
Hudson River Trading,Hardware Design Engineer - 2026 Grads,RTL / ASIC Design,"New York, NY",US,Quant/HFT (top salary),,,verified Jun 10,,agent:US-direct,https://www.hudsonrivertrading.com/hrt-job/hardware-design-engineer-2026-grads/
Optiver,New Grad 2026: FPGA Engineer,RTL / ASIC Design,"Austin, TX",US,Quant/HFT (top salary),,,Jul 15,,vansh,https://optiver.com/working-at-optiver/career-opportunities/7973721002/
Optiver,New Grad 2026: FPGA Engineer,RTL / ASIC Design,"Chicago, IL",US,Quant/HFT (top salary),,,Jul 15,,vansh,https://optiver.com/working-at-optiver/career-opportunities/8033327002/
Optiver,Graduate FPGA Engineer (2026 Start - Chicago),RTL / ASIC Design,"Chicago, IL",US,Quant/HFT (top salary),,,verified Jun 10,,agent:US-direct,https://optiver.com/working-at-optiver/career-opportunities/8033327002/
Optiver,Graduate FPGA Engineer,RTL / ASIC Design,US (see posting),US,Quant/HFT (top salary),,,verified Jun 10,,agent:US-direct,https://optiver.com/working-at-optiver/career-opportunities/8057449002/
DV Trading A/S,Quantitative Developer (DV Equities),Design Verification,"New York, NY, US",US,Quant/HFT (top salary),,,May 12,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a053055d90e8d081dbd62f4
"Virtucom, Inc.",Hardware/Computer Repair Tech,Hardware (general),"Peachtree Corners, GA",US,Quant/HFT (top salary),,,Apr 17,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e271f7fcfcbd43860a3054
Akuna Capital University,Junior Quantitative Researcher - Prediction Markets,Software,"Chicago, IL",US,Quant/HFT (top salary),,,1mo,,simplify:Quant,https://www.akunacapital.com/careers/job/7863348/?gh_jid=7863348
Aquatic Capital Management,Software Engineer – Early Career,Software,"Chicago, IL; NYC",US,Quant/HFT (top salary),,,2mo,,simplify:SW,https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489226002
Aquatic Capital Management,"Software Engineer, Early Career",Software,New York,US,Quant/HFT (top salary),,,May 28,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a192f1e17492d3a389bc98f
Aquatic Capital Management,"Software Engineer, Early Career",Software,Chicago,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06fd891f7fa33581c9872e
Aquatic Capital Management,"Software Engineer, Early Career",Software,Greater Chicago Area,US,Quant/HFT (top salary),,,Apr 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f397dc461b9b613a622104
Aquatic Capital Management,"Software Engineer, Early Career",Software,"Chicago, New York",US,Quant/HFT (top salary),,,Apr 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69cd823754f00230c6cf1105
"Belvedere Trading, LLC",L2 Java Engineer/Software Engineer,Software,"Boulder, Colorado",US,Quant/HFT (top salary),,,May 31,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69d82b4db67cec4f9b09b2f3
"Belvedere Trading, LLC",Software Quality Assurance Analyst,Software,"Chicago, IL",US,Quant/HFT (top salary),,,May 21,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f25c69ecbc8c2f7320a237
"Belvedere Trading, LLC",Software Engineer,Software,"New York, NY",US,Quant/HFT (top salary),,,May 20,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f15ce78feca91f1491fe4d
"Belvedere Trading, LLC",Software Quality Assurance Analyst,Software,"Chicago, Illinois",US,Quant/HFT (top salary),,,Apr 29,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f2168a825a315d7ca3ab44
"Belvedere Trading, LLC",Software Engineer,Software,"New York, New York",US,Quant/HFT (top salary),,,Apr 28,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f136248d8d624381a9b045
"Belvedere Trading, LLC",L2 Java Engineer/Software Engineer,Software,"Boulder, CO",US,Quant/HFT (top salary),,,Apr 09,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69d845a6869c7e25d8594adf
Citadel,Machine Learning Researcher – PhD Graduate (US),Software,New York,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a2214304bdf8a5a96bda29b
Citadel Securities,Software Engineer – University Graduate - US,Software,"Miami, FL; NYC",US,Quant/HFT (top salary),,,7mo,,simplify:SW,https://www.citadelsecurities.com/careers/details/software-engineer-university-graduate-us/
Citadel Securities,C++ Software Engineer,Software,"Miami, FL",US,Quant/HFT (top salary),,,Aug 13,,vansh,https://www.citadelsecurities.com/careers/details/c-software-engineer-4/
Citadel Securities,New Grad: Quantitative Trader,Software,"Miami, FLNew York, NY",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://www.citadelsecurities.com/careers/details/quantitative-trader-university-graduate-us/
Citadel Securities,New Grad: Quantitative Research Analyst,Software,"Miami, FLNew York, NY",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://www.citadelsecurities.com/careers/details/quantitative-research-analyst-university-graduate-us/
Citadel Securities,Software Engineer,Software,"Miami, FLNew York, NY",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://www.citadelsecurities.com/careers/details/software-engineer-university-graduate-us/
DRW,Trade Systems Engineer,Software,Chicago,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6806787f341f17ed8736560e
DRW,Trade Systems Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,May 14,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6806869622b8e29f156721fb
DV Trading A/S,Software Developer (New York),Software,"New York, NY, US",US,Quant/HFT (top salary),,,Apr 30,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f6833b81706a5bd2169796
DV Trading A/S,Software Developer (Chicago),Software,"Chicago, IL, US",US,Quant/HFT (top salary),,,Apr 28,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69f38d88343eef4fb0a9bd19
DV Trading LLC,Software Developer (New York),Software,New York,US,Quant/HFT (top salary),,,Jun 09,On Site,jobright:SW,https://jobright.ai/jobs/info/6a2856871dbd8437bebca747
DV Trading LLC,Software Developer (Chicago),Software,"Chicago, IL",US,Quant/HFT (top salary),,,Jun 05,Hybrid,jobright:SW,https://jobright.ai/jobs/info/6a06078b7c753c287f6fe400
DV Trading LLC,Software Developer (New York),Software,"New York, NY",US,Quant/HFT (top salary),,,Jun 05,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06076b320bff2205ea72a6
DV Trading LLC,Software Developer (Chicago),Software,Toronto,US,Quant/HFT (top salary),,,Jun 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a1d946bc2a87d6cd3e0c2e4
DV Trading LLC,Software Developer (Chicago),Software,New York,US,Quant/HFT (top salary),,,Jun 01,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a1d9469c2a87d6cd3e0c2e1
DV Trading LLC,Software Developer (New York),Software,Toronto,US,Quant/HFT (top salary),,,May 26,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a15c699dc845f4be5bd8a91
DV Trading LLC,Software Developer (Chicago),Software,Chicago,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06f9c2152f493123c4a061
DV Trading LLC,Software Developer (New York),Software,Chicago,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06f9604a0a6a7e7d81d338
DV Trading LLC,Software Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,May 13,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a0494676c07461fe170ec22
Geneva Trading,Junior Software Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,2mo,,simplify:SW,https://job-boards.greenhouse.io/genevatrading/jobs/5085231007
Geneva Trading,Junior Software Engineer,Software,"Chicago, IL (Loop)",US,Quant/HFT (top salary),,,May 24,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a12ce5683d714428982f1ca
Geneva Trading,Junior Software Engineer,Software,Chicago Office,US,Quant/HFT (top salary),,,May 09,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/69bd8482393a1008f742dc12
Hudson River Trading,Junior Quantitative Latency Engineer,Software,"New York, NY, United States",US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc74b07a86277877dee
Hudson River Trading,Junior Quantitative Latency Engineer,Software,Chicago,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc64b07a86277877de8
Hudson River Trading,Junior Quantitative Latency Engineer,Software,"Chicago, Illinois, United States",US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebc54b07a86277877de3
Hudson River Trading,Junior Quantitative Latency Engineer,Software,Austin,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a06ebca4b07a86277877df4
Hudson River Trading,Junior Quantitative Latency Engineer,Software,London,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1223f412f8b43cf398bfee
Hudson River Trading,Junior Quantitative Latency Engineer,Software,New York City,US,Quant/HFT (top salary),,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a1223f412f8b43cf398bfef
Hudson River Trading,New Grad 2026: Algorithm Developer,Software,"New York, NY",US,Quant/HFT (top salary),,,Aug 13,,vansh,https://www.hudsonrivertrading.com/hrt-job/algorithm-developer-quant-researcher-2026-grads/
Hudson River Trading,Junior Quantitative Latency Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,Apr 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69b46b6f569738374139358d
Hudson River Trading,Software Engineer – C++,Software,"Chicago, Illinois, United States",US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebecf400923a0090b72e
Hudson River Trading,Software Engineer – C++,Software,Austin,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebecf400923a0090b72d
Hudson River Trading,Software Engineer – C++,Software,New York City,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebebf400923a0090b729
Hudson River Trading,Software Engineer – C++,Software,London,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebebf400923a0090b726
Hudson River Trading,Software Engineer – C++,Software,"New York, NY, United States",US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebeaf400923a0090b71f
Hudson River Trading,Software Engineer – C++,Software,"Austin, TX, United States",US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebeaf400923a0090b722
Hudson River Trading,Software Engineer – C++,Software,"London, United Kingdom",US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebeaf400923a0090b723
Hudson River Trading,Software Engineer – C++,Software,Chicago,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebeaf400923a0090b725
Hudson River Trading,Software Engineer (C++ or Python) – 2026 Grads,Software,"London, United Kingdom",US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6894dcb88c6d6b4426775184
Hudson River Trading,Software Engineer (C++ or Python) – 2026 Grads,Software,New York City,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebc0b897ee41d28316b6
Hudson River Trading,Software Engineer (C++ or Python) – 2026 Grads,Software,London,US,Quant/HFT (top salary),,,May 15,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/6a06ebc0b897ee41d28316bd
Hudson River Trading,Software Engineer (C++ or Python) – 2026 Grads,Software,"New York, NY",US,Quant/HFT (top salary),,,Apr 27,On Site,jobright:SW@hist,https://jobright.ai/jobs/info/690cded54a1b456627b1b2ea
IMC,New Grad 2026: Software Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,Nov 16,,vansh,https://www.imc.com/us/careers/jobs/4580755101
IMC,Quantitative Researcher,Software,"Chicago, IL",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://job-boards.eu.greenhouse.io/imc/jobs/4580753101
IMC Trading,"Software Engineer, Early Career",Software,"Chicago, United States",US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:SW,https://jobright.ai/jobs/info/6a214f79c00e701fe836de8d
IMC Trading,Data Engineer,Software,"Chicago, United States",US,Quant/HFT (top salary),,,Apr 17,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69d96030738f2f099e8a1926
Old Mission,New Grad 2026: Junior Quantitative Trader,Software,"Chicago, IL",US,Quant/HFT (top salary),,,Jul 14,,vansh,https://www.oldmissioncapital.com/careers/?gh_jid=6602920003
Old Mission,New Grad 2026: Junior Software Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,Jul 14,,vansh,https://www.oldmissioncapital.com/careers/?gh_jid=6602927003
Optiver,New Grad 2026: Software Engineer,Software,"Austin, TX",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://optiver.com/working-at-optiver/career-opportunities/7986421002
Optiver,New Grad 2026: Software Engineer,Software,"Chicago, IL",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://optiver.com/working-at-optiver/career-opportunities/7986419002
Optiver,Graduate Quantitative Researcher,Software,"Austin, TX",US,Quant/HFT (top salary),,,Jul 05,,vansh,https://optiver.com/working-at-optiver/career-opportunities/7967601002
Point72,Quantitative Developer,Software,"New York, NY",US,Quant/HFT (top salary),,,May 28,,vansh,https://careers.point72.com/CSJobDetail?jobName=quantitative-developer&jobCode=CSS-0013369&location=New%20York&locale=English
SIG,New Grad: Software Developer,Software,"Bala Cynwyd, PA",US,Quant/HFT (top salary),,,May 03,,vansh,https://careers.sig.com/job/SUSQA004Y9261
Squarepoint,Junior Quant Researcher - ML Alpha Research,Software,New York,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a222ec6ca8f0b365d7ab247
Squarepoint,Junior Quant Researcher - ML Alpha Research,Software,London,US,Quant/HFT (top salary),,,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a222ec6ca8f0b365d7ab246
Squarepoint,Junior Quant Researcher - ML Alpha Research,Software,Boston,US,Quant/HFT (top salary),,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06fda3152f493123c4b679
Squarepoint,Trading Infrastructure Specialist – Graduate Programme,Software,New York,US,Quant/HFT (top salary),,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06f54b24dcb03739f1ac08
Susquehanna International Group (SIG),Quantitative Strategy Developer New Grad,Software,"Ardmore, PA",US,Quant/HFT (top salary),,,4mo,,simplify:Quant,https://careers-sig.icims.com/jobs/9531/job?mobile=true&needsRedirect=false
